state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level
Maharashtra,4/19/2020,3651,211,365,328,66796,3651,5.465896161,,123144223,,5.779238565,Medium Risk
Maharashtra,4/20/2020,4203,223,507,552,71321,4204,5.894477082,,123144223,,5.305734,Medium Risk
Maharashtra,4/21/2020,4669,232,572,466,75838,4676,6.165774414,,123144223,,4.968944099,Medium Risk
Maharashtra,4/22/2020,5221,251,722,552,82304,5229,6.353275661,,123144223,,4.80750814,Medium Risk
Maharashtra,4/23/2020,5652,269,789,431,89197,5229,5.862304786,,123144223,,4.759377212,Medium Risk
Maharashtra,4/24/2020,6430,283,840,778,95210,6427,6.750341351,,123144223,,4.401244168,Medium Risk
Maharashtra,4/25/2020,6817,301,957,387,100912,6817,6.755390836,,123144223,,4.415432008,Medium Risk
Maharashtra,4/26/2020,7628,323,1076,811,107979,7928,7.342168385,,123144223,,4.23439958,Medium Risk
Maharashtra,4/27/2020,8068,342,1188,440,115147,8068,7.006695789,,123144223,,4.238968765,Medium Risk
Maharashtra,4/28/2020,8590,369,1282,522,120620,8590,7.121538717,,123144223,,4.295692666,Medium Risk
Maharashtra,4/29/2020,9318,400,1388,728,128726,9318,7.23863089,,123144223,,4.292766688,Medium Risk
Maharashtra,4/30/2020,9915,432,1593,597,135694,9915,7.30688166,,123144223,,4.357034796,Medium Risk
Maharashtra,5/1/2020,10498,459,1773,583,144159,10498,7.282236974,,123144223,,4.372261383,Medium Risk
Maharashtra,5/2/2020,11506,485,1879,1008,151085,11506,7.615580633,,123144223,,4.215192074,Medium Risk
Maharashtra,5/3/2020,12296,521,2000,790,159754,12296,7.696833882,,123144223,,4.237150293,Medium Risk
Maharashtra,5/4/2020,12974,548,2115,678,168374,12974,7.705465214,,123144223,,4.22383228,Medium Risk
Maharashtra,5/5/2020,14541,583,2465,1567,175323,14541,8.293834808,,123144223,,4.009352864,Medium Risk
Maharashtra,5/6/2020,15525,617,2819,984,181746,15525,8.54214123,,123144223,,3.974235105,Medium Risk
Maharashtra,5/7/2020,16758,651,3094,1233,189220,16758,8.856357679,,123144223,,3.884711779,Medium Risk
Maharashtra,5/8/2020,17974,694,3301,1216,200477,17974,8.965617003,,123144223,,3.861132747,Medium Risk
Maharashtra,5/9/2020,19063,731,3470,1089,210174,19063,9.070103819,,123144223,,3.834653517,Medium Risk
Maharashtra,5/10/2020,20228,779,3800,1165,225524,20228,8.969333641,,123144223,,3.851097489,Medium Risk
Maharashtra,5/11/2020,22171,832,4199,1943,225524,23401,10.37627924,,123144223,,3.752649858,High Risk
Maharashtra,5/12/2020,23401,868,4786,1230,225524,23401,10.37627924,,123144223,,3.709243195,High Risk
Maharashtra,5/13/2020,24427,921,5125,1026,231061,24427,10.57166722,,123144223,,3.77041798,High Risk
Maharashtra,5/14/2020,25922,975,5547,1495,240482,25922,10.77918514,,123144223,,3.761283852,High Risk
Maharashtra,5/15/2020,27524,1019,6059,1602,250898,27524,10.97019506,,123144223,,3.702223514,High Risk
Maharashtra,5/16/2020,29100,1068,6564,1576,261815,29100,11.11471841,,123144223,,3.670103093,High Risk
Maharashtra,5/17/2020,30706,1135,7088,1606,274040,30706,11.20493359,,123144223,,3.696345991,High Risk
Maharashtra,5/18/2020,33053,1198,7688,2347,282437,33053,11.70278682,,123144223,,3.624481893,High Risk
Maharashtra,5/19/2020,35058,1249,8437,2005,294272,35058,11.91346781,,123144223,,3.562667579,High Risk
Maharashtra,5/20/2020,37136,1325,9639,2078,307535,37136,12.07537353,,123144223,,3.567966394,High Risk
Maharashtra,5/21/2020,39297,1390,10318,2161,319921,39297,12.28334495,,123144223,,3.537165687,High Risk
Maharashtra,5/22/2020,41642,1454,11726,2345,333087,41642,12.50183886,,123144223,,3.491667067,High Risk
Maharashtra,5/23/2020,44582,1517,12583,2940,348932,44582,12.77670148,,123144223,,3.402718586,High Risk
Maharashtra,5/24/2020,47190,1577,13404,2608,363470,47190,12.98318981,,123144223,,3.341809705,High Risk
Maharashtra,5/25/2020,50231,1635,14600,3041,379185,50231,13.24709574,,123144223,,3.254962075,High Risk
Maharashtra,5/26/2020,52667,1695,15786,2436,390757,52667,13.47819745,,123144223,,3.218334061,High Risk
Maharashtra,5/27/2020,54758,1792,16954,2091,405020,54758,13.51982618,,123144223,,3.272581175,High Risk
Maharashtra,5/28/2020,56948,1897,17918,2190,420473,56948,13.54379473,,123144223,,3.331109082,High Risk
Maharashtra,5/29/2020,59546,1982,18616,2598,434565,59546,13.70243807,,123144223,,3.328519128,High Risk
Maharashtra,5/30/2020,62228,2098,26997,2682,448661,62228,13.86971455,,123144223,,3.371472649,High Risk
Maharashtra,5/31/2020,65168,2197,28081,2940,463177,65168,14.06978326,,123144223,,3.371286521,High Risk
Maharashtra,6/1/2020,67655,2286,29329,2487,472344,67655,14.32324746,,123144223,,3.378907693,High Risk
Maharashtra,6/2/2020,70013,2362,30108,2358,484784,70013,14.44210205,,123144223,,3.373659178,High Risk
Maharashtra,6/3/2020,72300,2465,31333,2287,498577,72300,14.50127062,,123144223,,3.409405256,High Risk
Maharashtra,6/4/2020,74860,2587,32329,2560,511136,74860,14.64580855,,123144223,,3.45578413,High Risk
Maharashtra,6/5/2020,77793,2710,33681,2933,524002,77793,14.8459357,,123144223,,3.483603923,High Risk
Maharashtra,6/6/2020,80229,2849,35156,2436,538009,80229,14.91220407,,123144223,,3.551085019,High Risk
Maharashtra,6/7/2020,82968,2969,37390,2739,553063,82968,15.00154594,,123144223,,3.578488092,High Risk
Maharashtra,6/8/2020,85975,3060,39314,3007,565290,85975,15.20900777,,123144223,,3.559174179,High Risk
Maharashtra,6/9/2020,88528,3169,40975,2553,579294,88528,15.28205022,,123144223,,3.579658413,High Risk
Maharashtra,6/10/2020,90787,3289,42638,2259,595282,90787,15.25109108,,123144223,,3.622765374,High Risk
Maharashtra,6/11/2020,94041,3438,44517,3254,610790,94041,15.3966175,,123144223,,3.655852235,High Risk
Maharashtra,6/12/2020,97648,3590,46078,3607,626521,97648,15.58575052,,123144223,,3.676470588,High Risk
Maharashtra,6/13/2020,101141,3717,47796,3493,643057,101141,15.72815474,,123144223,,3.67506748,High Risk
Maharashtra,6/14/2020,104568,3830,49346,3427,659481,104568,15.85610503,,123144223,,3.662688394,High Risk
Maharashtra,6/15/2020,107958,3950,50978,3390,671348,107958,16.08078076,,123144223,,3.658830286,High Risk
Maharashtra,6/16/2020,110744,4128,56049,2786,686488,110744,16.13196443,,123144223,,3.727515712,High Risk
Maharashtra,6/17/2020,113445,5537,57851,2701,686488,110744,16.13196443,,123144223,,4.880779232,High Risk
Maharashtra,6/18/2020,116752,5651,59166,3307,719637,123794,17.20228393,,123144223,,4.840174044,High Risk
Maharashtra,6/19/2020,120504,5751,60838,3752,737597,123794,16.78341967,,123144223,,4.772455686,High Risk
Maharashtra,6/20/2020,124331,5893,62773,3827,756809,124331,16.42831943,,123144223,,4.739767234,High Risk
Maharashtra,6/21/2020,128205,5984,64153,3874,775958,128205,16.52215713,,123144223,,4.667524668,High Risk
Maharashtra,6/22/2020,132075,6170,65744,3870,789016,132075,16.73920427,,123144223,,4.671588113,High Risk
Maharashtra,6/23/2020,135796,6283,67706,3721,804726,142628,17.72379667,,123144223,,4.626793131,High Risk
Maharashtra,6/24/2020,139010,6531,69631,3214,826139,146811,17.77073834,,123144223,,4.698223149,High Risk
Maharashtra,6/25/2020,142900,6739,73792,3890,850410,151823,17.852918,,123144223,,4.715885234,High Risk
Maharashtra,6/26/2020,147741,6931,77453,4841,873570,156457,17.91007017,,123144223,,4.691317914,High Risk
Maharashtra,6/27/2020,152765,7106,79815,5024,900423,162168,18.01020187,,123144223,,4.651589042,High Risk
Maharashtra,6/28/2020,159133,7273,84245,6368,926934,168388,18.16612618,,123144223,,4.570390805,High Risk
Maharashtra,6/29/2020,164626,7429,86575,5493,946518,173227,18.30150087,,123144223,,4.512652922,High Risk
Maharashtra,6/30/2020,169883,7610,88960,5257,970161,177945,18.341801,,123144223,,4.479553575,High Risk
Maharashtra,7/1/2020,174761,7855,90911,4878,995343,183686,18.45454281,,123144223,,4.494709918,High Risk
Maharashtra,7/2/2020,180298,8053,93154,5537,1023296,190071,18.57439099,,123144223,,4.466494359,High Risk
Maharashtra,7/3/2020,186626,8178,101172,6328,1052643,196405,18.65827256,,123144223,,4.382026084,High Risk
Maharashtra,7/4/2020,192990,8376,104687,6364,1085160,203816,18.78211508,,123144223,,4.34012125,High Risk
Maharashtra,7/5/2020,200064,8671,108082,7074,1116112,210221,18.83511691,,123144223,,4.334113084,High Risk
Maharashtra,7/6/2020,206619,8822,111740,6555,1138706,216079,18.97583749,,123144223,,4.269694462,High Risk
Maharashtra,7/7/2020,211987,9026,115262,5368,1164860,220816,18.95644112,,123144223,,4.257808262,High Risk
Maharashtra,7/8/2020,217121,9250,118558,5134,1194565,227684,19.05999255,,123144223,,4.260297254,High Risk
Maharashtra,7/9/2020,223724,9448,123192,6603,1225831,234853,19.15867685,,123144223,,4.223060557,High Risk
Maharashtra,7/10/2020,230599,9667,127259,6875,1257564,242867,19.31249622,,123144223,,4.192125725,High Risk
Maharashtra,7/11/2020,238461,9893,132625,7862,1289325,251442,19.50183235,,123144223,,4.148686787,High Risk
Maharashtra,7/12/2020,246600,10116,136985,8139,1321715,259037,19.59855188,,123144223,,4.102189781,High Risk
Maharashtra,7/13/2020,254427,10289,140325,7827,1345128,265724,19.75455124,,123144223,,4.043989042,High Risk
Maharashtra,7/14/2020,260924,10482,144507,6497,1376203,272392,19.79301019,,123144223,,4.017261731,High Risk
Maharashtra,7/15/2020,267665,10695,149007,6741,1413185,280751,19.8665426,,123144223,,3.995666225,High Risk
Maharashtra,7/16/2020,275640,10928,152613,7975,1450129,288696,19.90829781,,123144223,,3.964591496,High Risk
Maharashtra,7/17/2020,284281,11194,158140,8641,1487738,296780,19.94840489,,123144223,,3.937653237,High Risk
Maharashtra,7/18/2020,292589,11452,160357,8308,1526037,305541,20.02186054,,123144223,,3.914022742,High Risk
Maharashtra,7/19/2020,300937,11596,165663,8348,1568229,315387,20.1110297,,123144223,,3.853298199,High Risk
Maharashtra,7/20/2020,310455,11854,169569,9518,1603802,324210,20.2150889,,123144223,,3.818266738,High Risk
Maharashtra,7/21/2020,318695,12030,175029,8240,1643981,332831,20.24542863,,123144223,,3.77476898,High Risk
Maharashtra,7/22/2020,327031,12276,182217,8336,1691546,342936,20.27352493,,123144223,,3.753772578,High Risk
Maharashtra,7/23/2020,337607,12556,187769,10576,1741992,352760,20.25038002,,123144223,,3.719117198,High Risk
Maharashtra,7/24/2020,347502,12854,194253,9895,1790610,362416,20.23980655,,123144223,,3.698971517,High Risk
Maharashtra,7/25/2020,357117,13132,199967,9615,1840445,371731,20.19788692,,123144223,,3.677226231,High Risk
Maharashtra,7/26/2020,366368,13389,207194,9251,1890256,381452,20.17991214,,123144223,,3.654522229,High Risk
Maharashtra,7/27/2020,375799,13656,213238,9431,1928333,389872,20.21808474,,123144223,,3.633857461,High Risk
Maharashtra,7/28/2020,383723,13883,221944,7924,1972346,397513,20.15432384,,123144223,,3.617974424,High Risk
Maharashtra,7/29/2020,391440,14165,232277,7717,2021437,407877,20.17757664,,123144223,,3.618689965,High Risk
Maharashtra,7/30/2020,400651,14463,239755,9211,2075528,419334,20.20372647,,123144223,,3.609874929,High Risk
Maharashtra,7/31/2020,411798,14729,248615,11147,2133720,428684,20.09092102,,123144223,,3.576753651,High Risk
Maharashtra,8/1/2020,422118,14994,256158,10320,2198423,438920,19.96522052,,123144223,,3.552087331,High Risk
Maharashtra,8/2/2020,431719,15316,266883,9601,2260160,448418,19.84009982,,123144223,,3.547678004,High Risk
Maharashtra,8/3/2020,441228,15576,276809,9509,2301514,457476,19.8771765,,123144223,,3.530147679,High Risk
Maharashtra,8/4/2020,450196,15842,287030,8968,2354414,466151,19.7990243,,123144223,,3.518911763,High Risk
Maharashtra,8/5/2020,457956,16142,299356,7760,2418299,477167,19.73151376,,123144223,,3.524792775,High Risk
Maharashtra,8/6/2020,468265,16476,305521,10309,2492194,488670,19.60802409,,123144223,,3.518520496,High Risk
Maharashtra,8/7/2020,479779,16792,316375,11514,2574594,500023,19.42143111,,123144223,,3.499944766,High Risk
Maharashtra,8/8/2020,490262,17092,327281,10483,2654681,513228,19.33294433,,123144223,,3.486299162,High Risk
Maharashtra,8/9/2020,503084,17367,338362,12822,2730285,526081,19.26835477,,123144223,,3.452107402,High Risk
Maharashtra,8/10/2020,515332,17757,351710,12248,2776849,535635,19.28930957,,123144223,,3.445739834,High Risk
Maharashtra,8/11/2020,524513,18050,358421,9181,2841240,546782,19.2444848,,123144223,,3.441287442,High Risk
Maharashtra,8/12/2020,535601,18306,368435,11088,2913686,560056,19.22156334,,123144223,,3.41784276,High Risk
Maharashtra,8/13/2020,548313,18650,381843,12712,2981077,571495,19.17075607,,123144223,,3.401341934,High Risk
Maharashtra,8/14/2020,560126,19063,390958,11813,3049468,584784,19.1765908,,123144223,,3.403341391,High Risk
Maharashtra,8/15/2020,572734,19427,401442,12608,3115716,596654,19.14981982,,123144223,,3.391976031,High Risk
Maharashtra,8/16/2020,584754,19749,408286,12020,3165550,607631,19.19511617,,123144223,,3.377317641,High Risk
Maharashtra,8/17/2020,595865,20037,417123,11111,3208735,616486,19.21274272,,123144223,,3.362674431,High Risk
Maharashtra,8/18/2020,604358,20265,428514,8493,3267625,626469,19.17199801,,123144223,,3.35314499,High Risk
Maharashtra,8/19/2020,615477,20687,437870,11119,3343052,641694,19.19485548,,123144223,,3.36113291,High Risk
Maharashtra,8/20/2020,628642,21033,446881,13165,3419643,656473,19.19712087,,123144223,,3.345783451,High Risk
Maharashtra,8/21/2020,643289,21359,459124,14647,3498166,672037,19.21112377,,123144223,,3.32028062,High Risk
Maharashtra,8/22/2020,657450,21698,470873,14161,3575566,687845,19.23737389,,123144223,,3.300327021,High Risk
Maharashtra,8/23/2020,671942,21995,480114,14492,3621321,698138,19.27854504,,123144223,,3.273347997,High Risk
Maharashtra,8/24/2020,682383,22253,488271,10441,3667937,709425,19.34125368,,123144223,,3.261071861,High Risk
Maharashtra,8/25/2020,693398,22465,502490,11015,3711123,716867,19.31671357,,123144223,,3.239842053,High Risk
Maharashtra,8/26/2020,703823,22794,514790,10425,3798306,734862,19.34709842,,123144223,,3.238598341,High Risk
Maharashtra,8/27/2020,718711,23089,522427,14888,3868755,750412,19.39673099,,123144223,,3.212556925,High Risk
Maharashtra,8/28/2020,733568,23444,531563,14857,3939761,764556,19.40615179,,123144223,,3.195886407,High Risk
Maharashtra,8/29/2020,747995,23775,543170,14427,4017175,780957,19.44045256,,123144223,,3.178497182,High Risk
Maharashtra,8/30/2020,764281,24103,554711,16286,4092620,798970,19.52221315,,123144223,,3.153683004,High Risk
Maharashtra,8/31/2020,780689,24399,562401,16408,4145123,811797,19.58438869,,123144223,,3.125316227,High Risk
Maharashtra,9/1/2020,792541,24583,573559,11852,4212148,820623,19.48229264,,123144223,,3.101795365,High Risk
Maharashtra,9/2/2020,808306,24903,584537,15765,4288999,841047,19.6094007,,123144223,,3.080887684,High Risk
Maharashtra,9/3/2020,825739,25195,598496,17433,4382985,862012,19.66723591,,123144223,,3.051206253,High Risk
Maharashtra,9/4/2020,843844,25586,612484,18105,4474971,882550,19.72191552,,123144223,,3.032077019,High Risk
Maharashtra,9/5/2020,863062,25964,625773,19218,4565368,903120,19.78197595,,123144223,,3.008358612,High Risk
Maharashtra,9/6/2020,883862,26276,636574,20800,4655545,927278,19.91771103,,123144223,,2.972862279,High Risk
Maharashtra,9/7/2020,907212,26604,644400,23350,4712017,943664,20.02675287,,123144223,,2.932500893,High Risk
Maharashtra,9/8/2020,923641,27027,659322,16429,4792351,963955,20.11444905,,123144223,,2.926136887,High Risk
Maharashtra,9/9/2020,943772,27407,672556,20131,4890086,991214,20.26986846,,123144223,,2.903985285,High Risk
Maharashtra,9/10/2020,967349,27787,686462,23577,4974558,991214,19.92566978,,123144223,,2.87248966,High Risk
Maharashtra,9/11/2020,990795,28282,700715,23446,5072521,1015681,20.02319951,,123144223,,2.854475446,High Risk
Maharashtra,9/12/2020,1015681,28724,715023,24886,5164840,1037765,20.092878,,123144223,,2.828053296,High Risk
Maharashtra,9/13/2020,1037765,29115,728512,22084,5253676,1060308,20.18221146,,123144223,,2.805548462,High Risk
Maharashtra,9/14/2020,1060308,29531,740061,22543,5321116,1077374,20.24714364,,123144223,,2.785134131,High Risk
Maharashtra,9/15/2020,1077374,29894,755850,17066,5409060,1097856,20.29661346,,123144223,,2.774709618,High Risk
Maharashtra,9/16/2020,1097856,30409,775273,20482,5506276,1121221,20.36260078,,123144223,,2.769853241,High Risk
Maharashtra,9/17/2020,1121221,30883,792832,23365,5604890,1145840,20.44357695,,123144223,,2.754407918,High Risk
Maharashtra,9/18/2020,1145840,31351,812354,24619,5693345,1167496,20.506328,,123144223,,2.736071354,High Risk
Maharashtra,9/19/2020,1167496,31791,834432,21656,5786147,1188015,20.532057,,123144223,,2.723007188,High Risk
Maharashtra,9/20/2020,1188015,32216,857933,20519,5872241,1208642,20.58229558,,123144223,,2.711750273,High Risk
Maharashtra,9/21/2020,1208642,32671,884341,20627,5912258,1224380,20.70917744,,123144223,,2.70311639,High Risk
Maharashtra,9/22/2020,1224380,33015,916348,15738,6017284,1242770,20.65333795,,123144223,,2.696466783,High Risk
Maharashtra,9/23/2020,1242770,33407,936554,18390,6106787,1263799,20.69499067,,123144223,,2.688108017,High Risk
Maharashtra,9/24/2020,1263799,33886,956030,21029,6190389,1282963,20.72507883,,123144223,,2.681280805,High Risk
Maharashtra,9/25/2020,1282963,34345,973214,19164,6280788,1300757,20.71009243,,123144223,,2.677006274,High Risk
Maharashtra,9/26/2020,1300757,34761,992806,17794,6376676,1321176,20.71888238,,123144223,,2.672366937,High Risk
Maharashtra,9/27/2020,1321176,35191,1016450,20419,6565649,1339232,20.39755704,,123144223,,2.663611813,High Risk
Maharashtra,9/28/2020,1339232,35571,1030015,18056,6622384,1351153,20.40281868,,123144223,,2.656074526,High Risk
Maharashtra,9/29/2020,1351153,35751,1049947,11921,6698024,1366129,20.39600037,,123144223,,2.645962374,High Risk
Maharashtra,9/30/2020,1366129,36181,1069159,14976,6785205,1384446,20.40389347,,123144223,,2.648432176,High Risk
Maharashtra,10/1/2020,1384446,36662,1088322,18317,6875451,1400922,20.37571063,,123144223,,2.648135066,High Risk
Maharashtra,10/2/2020,1400922,37056,1104426,16476,6960203,1416513,20.35160469,,123144223,,2.645115146,High Risk
Maharashtra,10/3/2020,1416513,37480,1117720,15591,7035296,1430861,20.33831981,,123144223,,2.645934065,High Risk
Maharashtra,10/4/2020,1430861,37758,1134555,14348,7111204,1443409,20.29767392,,123144223,,2.638830746,High Risk
Maharashtra,10/5/2020,1443409,38084,1149603,12548,7169887,1453653,20.27441995,,123144223,,2.638475997,High Risk
Maharashtra,10/6/2020,1453653,38347,1162585,10244,7241376,1465911,20.24354211,,123144223,,2.637974812,High Risk
Maharashtra,10/7/2020,1465911,38717,1179726,12258,7324188,1480489,20.21369468,,123144223,,2.64115625,High Risk
Maharashtra,10/8/2020,1480489,39072,1196441,14578,7404231,1493884,20.17608581,,123144223,,2.639128018,High Risk
Maharashtra,10/9/2020,1493884,39430,1212016,13395,7487383,1506018,20.11407724,,123144223,,2.639428496,High Risk
Maharashtra,10/10/2020,1506018,39732,1229339,12134,7569447,1517434,20.04682773,,123144223,,2.638215479,High Risk
Maharashtra,10/11/2020,1517434,40040,1255779,11416,7643584,1528226,19.99357893,,123144223,,2.638665009,High Risk
Maharashtra,10/12/2020,1528226,40349,1266240,10792,7697906,1535315,19.94457973,,123144223,,2.640250853,High Risk
Maharashtra,10/13/2020,1535315,40514,1281896,7089,7762005,1543837,19.88966768,,123144223,,2.63880702,High Risk
Maharashtra,10/14/2020,1543837,40701,1297252,8522,7838318,1554389,19.83064479,,123144223,,2.636353449,High Risk
Maharashtra,10/15/2020,1554389,40859,1316769,10552,7914651,1564615,19.76859119,,123144223,,2.628621278,High Risk
Maharashtra,10/16/2020,1564615,41196,1330483,10226,7989693,1576062,19.72618973,,123144223,,2.632979998,High Risk
Maharashtra,10/17/2020,1576062,41502,1344368,11447,8069100,1586321,19.65920611,,123144223,,2.633272041,High Risk
Maharashtra,10/18/2020,1586321,41965,1358606,10259,8139466,1595381,19.60056102,,123144223,,2.645429267,High Risk
Maharashtra,10/19/2020,1595381,42115,1369810,9060,8185778,1595381,19.48966854,,123144223,,2.639808297,High Risk
Maharashtra,10/20/2020,1601365,42240,1384879,5984,8251234,1609516,19.50636717,,123144223,,2.63774967,High Risk
Maharashtra,10/21/2020,1609516,42453,1392308,8151,8327493,1609516,19.32773765,,123144223,,2.637625224,High Risk
Maharashtra,10/22/2020,1617658,42633,1415679,8142,8402559,1609516,19.15506931,,123144223,,2.63547672,High Risk
Maharashtra,10/23/2020,1625197,42831,1431856,7539,8479155,1632544,19.25361666,,123144223,,2.63543435,High Risk
Maharashtra,10/24/2020,1632544,43015,1445103,7347,8548036,1638961,19.17353881,,123144223,,2.634844758,High Risk
Maharashtra,10/25/2020,1638961,43152,1455107,6417,8608928,1638961,19.03792203,,123144223,,2.632887543,High Risk
Maharashtra,10/26/2020,1645020,43264,1460755,6059,8645195,1638961,18.95805705,,123144223,,2.629998419,High Risk
Maharashtra,10/27/2020,1648665,43348,1470660,3645,8700033,1638961,18.83856073,,123144223,,2.629278841,High Risk
Maharashtra,10/28/2020,1654028,43463,1478496,5363,8768879,1638961,18.6906559,,123144223,,2.627706423,High Risk
Maharashtra,10/29/2020,1660766,43554,1486926,6738,8837133,1638961,18.54629776,,123144223,,2.622524787,High Risk
Maharashtra,10/30/2020,1666668,43710,1494809,5902,8906826,1638961,18.40117905,,123144223,,2.622597902,High Risk
Maharashtra,10/31/2020,1672858,43837,1503050,6190,8967403,1638961,18.27687459,,123144223,,2.620485421,High Risk
Maharashtra,11/1/2020,1678406,43911,1510353,5548,9024871,1638961,18.16049227,,123144223,,2.616232306,High Risk
Maharashtra,11/2/2020,1683775,44024,1514079,5369,9065168,1638961,18.07976421,,123144223,,2.61460112,High Risk
Maharashtra,11/3/2020,1687784,44128,1524304,4009,9120515,1638961,17.97004884,,123144223,,2.614552573,High Risk
Maharashtra,11/4/2020,1692693,44248,1531277,4909,9185838,1638961,17.84225892,,123144223,,2.614059372,High Risk
Maharashtra,11/5/2020,1698198,44548,1540005,5505,9250254,1638961,17.71801077,,123144223,,2.623251235,High Risk
Maharashtra,11/6/2020,1703444,44804,1551282,5246,9318544,1638961,17.58816613,,123144223,,2.630200934,High Risk
Maharashtra,11/7/2020,1710314,44965,1562342,6870,9378531,1638961,17.47566863,,123144223,,2.629049403,High Risk
Maharashtra,11/8/2020,1714273,45115,1569090,3959,9440535,1638961,17.36089109,,123144223,,2.631727852,High Risk
Maharashtra,11/9/2020,1719858,45240,1577322,5585,9482940,1638961,17.28325815,,123144223,,2.630449723,High Risk
Maharashtra,11/10/2020,1723135,45325,1581373,3277,9536182,1638961,17.186763,,123144223,,2.630380092,High Risk
Maharashtra,11/11/2020,1726926,45435,1588091,3791,9600328,1638961,17.07192713,,123144223,,2.630975502,High Risk
Maharashtra,11/12/2020,1731833,45560,1597255,4907,9664275,1638961,16.95896485,,123144223,,2.630738645,High Risk
Maharashtra,11/13/2020,1736329,45682,1605064,4496,9722961,1638961,16.85660366,,123144223,,2.630953005,High Risk
Maharashtra,11/14/2020,1740461,45809,1609607,4132,9722961,1638961,16.85660366,,123144223,,2.63200382,High Risk
Maharashtra,11/15/2020,1744698,45914,1612314,4237,9722961,1638961,16.85660366,,123144223,,2.631630231,High Risk
Maharashtra,11/16/2020,1747242,45974,1615379,2544,9722961,1638961,16.85660366,,123144223,,2.631232537,High Risk
Maharashtra,11/17/2020,1749777,46034,1618380,2535,9847478,1638961,16.64345937,,123144223,,2.630849531,High Risk
Maharashtra,11/18/2020,1752509,46102,1623503,2732,9900878,1638961,16.55369352,,123144223,,2.63062843,High Risk
Maharashtra,11/19/2020,1757520,46202,1630111,5011,9965119,1638961,16.44697871,,123144223,,2.62881788,High Risk
Maharashtra,11/20/2020,1763055,46356,1635971,5535,10035665,1638961,16.33136419,,123144223,,2.62929971,High Risk
Maharashtra,11/21/2020,1768695,46511,1642916,5640,10120470,1638961,16.19451468,,123144223,,2.629678944,High Risk
Maharashtra,11/22/2020,1774455,46573,1647004,5760,10213026,1638961,16.04775118,,123144223,,2.62463686,High Risk
Maharashtra,11/23/2020,1780208,46623,1651064,5753,10281543,1638961,15.94080772,,123144223,,2.618963627,High Risk
Maharashtra,11/24/2020,1784361,46653,1654793,4153,10366579,1638961,15.81004688,,123144223,,2.61454941,High Risk
Maharashtra,11/25/2020,1789800,46683,1658879,5439,10456962,1638961,15.67339539,,123144223,,2.608280255,High Risk
Maharashtra,11/26/2020,1795959,46748,1663723,6159,10547333,1638961,15.53910358,,123144223,,2.602954745,High Risk
Maharashtra,11/27/2020,1802365,46813,1668538,6406,10635600,1638961,15.41014141,,123144223,,2.597309646,High Risk
Maharashtra,11/28/2020,1808550,46898,1672627,6185,10722198,1638961,15.28568116,,123144223,,2.593127091,High Risk
Maharashtra,11/29/2020,1814515,46986,1676564,5965,10804422,1638961,15.16935381,,123144223,,2.589452278,High Risk
Maharashtra,11/30/2020,1820059,47071,1680926,5544,10856384,1638961,15.0967486,,123144223,,2.586234842,High Risk
Maharashtra,12/1/2020,1823896,47151,1685122,3837,10915683,1638961,15.01473614,,123144223,,2.585180295,High Risk
Maharashtra,12/2/2020,1828826,47246,1691412,4930,10989496,1638961,14.91388686,,123144223,,2.583405966,High Risk
Maharashtra,12/3/2020,1832176,47357,1695208,3350,11059305,1638961,14.81974681,,123144223,,2.584740767,High Risk
Maharashtra,12/4/2020,1837358,47472,1703274,5182,11132231,1638961,14.72266431,,123144223,,2.58370987,High Risk
Maharashtra,12/5/2020,1842587,47599,1710050,5229,11205118,1638961,14.62689639,,123144223,,2.583270152,High Risk
Maharashtra,12/6/2020,1847509,47694,1715884,4922,11273705,1638961,14.53790923,,123144223,,2.581530049,High Risk
Maharashtra,12/7/2020,1852266,47734,1723370,4757,11318721,1638961,14.48009011,,123144223,,2.577059666,High Risk
Maharashtra,12/8/2020,1855341,47774,1730715,3075,11377074,1638961,14.40582174,,123144223,,2.574944444,High Risk
Maharashtra,12/9/2020,1859367,47827,1737080,4026,11447723,1638961,14.316917,,123144223,,2.57221947,High Risk
Maharashtra,12/10/2020,1864348,47902,1742131,4981,11502427,1638961,14.24882766,,123144223,,2.569370096,High Risk
Maharashtra,12/11/2020,1868172,47972,1747199,3824,11570137,1638961,14.1654416,,123144223,,2.567857778,High Risk
Maharashtra,12/12/2020,1872440,48059,1749973,4268,11638336,1638961,14.08243412,,123144223,,2.566651001,High Risk
Maharashtra,12/13/2020,1876699,48139,1753922,4259,11702457,1638961,14.00527257,,123144223,,2.565089021,High Risk
Maharashtra,12/14/2020,1880416,48209,1757005,3717,11748362,1638961,13.95054902,,123144223,,2.563741215,High Risk
Maharashtra,12/15/2020,1883365,48269,1761615,2949,11806808,1638961,13.88149109,,123144223,,2.562912659,High Risk
Maharashtra,12/16/2020,1886807,48339,1766010,3442,11871449,1638961,13.80590524,,123144223,,2.561947247,High Risk
Maharashtra,12/17/2020,1886807,48434,1769897,0,11933956,1638961,13.73359345,,123144223,,2.566982209,High Risk
Maharashtra,12/18/2020,1886807,48499,1774255,0,11996624,1638961,13.66185187,,123144223,,2.570427182,High Risk
Maharashtra,12/19/2020,1888767,48574,1778722,1960,12059235,1638961,13.59092015,,123144223,,2.571730658,High Risk
